post_id,image1_name,comments_count,caption,labels
rheakapoor_1775885_3006112262732748126_15768_65,2023-01-01_12-35-28_UTC_1.jpg,65,"Bye 2022. 2023 let’s cuddle up and do this. 
Last menu for 2022 #rheamade 
Conchiglie Limone 🍋 
Spaghetti a la vodka 🍝 🌶️ 
Tomahawk in Brown Garlic Butter 🧄 🧈 
Peppercorn Sauce 🇫🇷 
Wasabi Arugula with Peanut Tahini 🍯 
Creamed Spinach 🥘 
Shoestring Rosemary Fries 🍟 
Hazelnut Delight and Strawberry Cream Cake by @poojadhingra 🍓 🍫 🍰
","Tableware,Table,Furniture,Decoration,Candle,Tablecloth,Dishware,Textile,Drinkware,Interior design,"
michaelhyatt_108511_3062786086892429172_47_6,2023-03-20_17-16-18_UTC_1.jpg,6,"Here are three tactics you can use to arrive at your desired destination, no matter how long it takes.⁠
⁠
1️⃣ Keep your goals visible. The first page of the Full Focus Planner is designed to facilitate daily goal review. Just scanning your list on a regular basis will help you make progress; you’ll be more attuned to next steps—the small but meaningful actions that get you one step closer to achieving your goal.⁠
⁠
2️⃣ Connect to your why. To amplify that effect, review your goal motivations on a weekly basis in your Weekly Preview. Stay connected to whatever compelled you to pursue the goal in the first place. The more you can find deeply personal motivation for achievement the better.⁠
⁠
3️⃣ Pivot as necessary. What matters is the destination, not how you get there. As our CEO Megan Hyatt Miller often says, “The goal is sacred, but not the strategy.” That’s why she and our founder, Michael Hyatt, wrote their new book Mind Your Mindset. It’s practically a manual on how to pivot when you need.⁠
⁠
Your goals matter. That’s why you set them in the first place. Don’t let them die like a plant you forgot to water. Keep them visible, stay connected to your why, and change your approach until you reach your destination.⁠
","Glasses,Hand,Sleeve,Gadget,Gesture,Grey,Finger,Collar,Font,Electric blue,"
tanvikharote_40291_3032657768095127385_581_9,2023-02-07_03-36-39_UTC_1.jpg,9,"Obsessed with Miniso✨

My go to store for Gifting Goodies, Home Decor, Fancy Accessories and Beauty Products.

This Valentines get your gifting game strong. Visit @nexus_westend @pavillionpune today for wide range of varieties to chose from, amazing brand and superb deals! 

Brand- @minisoindia @miniso.official #nexusmalls #pavillion #minisoindia
","Hair,Lip,Neck,Flash photography,Sleeve,Waist,Collar,Thigh,Fashion design,Fashion model,"
aashnashroff_969148_3058383510314678447_304946_502,2023-03-14_15-29-07_UTC_1.jpg,502,"Diffused ⚡️

For the @manishmalhotra05 @manishmalhotraworld grand finale!💙
","Flash photography,Smile,Sleeve,Standing,Gesture,Luggage and bags,Midnight,Electric blue,Event,Darkness,"
masoomminawala_1355818_3056135290993638657_12960_94,2023-03-11_13-02-18_UTC_1.jpg,94,"If you need me, I'll be here, lost in the stacks 📚

Details:
Outfit: @sand.byshirin 
Necklace: @misho_designs 
Bag: @aspinaloflondon 
Shoes: @simmishoes 
Shot by @dinesh_ahuja
","Shelf,Furniture,Bookcase,Blue,Sleeve,Publication,Shelving,Book,Waist,Wood,"
yuvisofficial_16983052_3027073498582753322_65829_206,2023-01-30_10-41-42_UTC_1.jpg,206,"Happy to share we have accomplished a major milestone by screening 50,000 women for Breast Cancer as part of our initiative “Swasth Mahila Swasth Goa”. 

This is great work by the YouWeCan team in our fight against cancer and we are proud of the impact we're making. 

#YouWeCan #YWCScans50K #breastcancerawareness #CancerPrevention #IIBF

@visrane @sbifoundation @ibreastexam @sfwb_dhs_goa
","Product,Font,Material property,Magenta,Rectangle,Poster,Brand,Circle,Logo,Electric blue,"
drwaynedyer_683926_3028766851911245783_5114_55,2023-02-01_18-46-06_UTC.jpg,55,"#waynedyerwednesday
","Font,Magenta,Circle,Event,Rectangle,Signage,"
hbomax_3056324_3069361464658347878_9223_28,2023-03-29_19-00-21_UTC_1.jpg,28,"It's about who you trust.

The Last of Us, Rain Dogs, Mare of Easttown, Flight of the Conchords, and True Detective are streaming on @hbo via HBO Max. Hacks and Rap Shit are streaming on HBO Max.
","Horse,Tree,Working animal,Horse tack,Horse supplies,Bridle,Equestrianism,Saddle,Wood,People in nature,"
grantcardone_4290201_3038453750175810831_6889_322,2023-02-15_03-32-14_UTC_1.jpg,322,"Day 1 of #10X GrowthCon ‘23 ✔️
.
Lots of new faces in the room which is why we do this. 
.
Grateful to have shared my stage with some amazing individuals. See you back here for Day ✌️
. 
📸 @ray_kachatorian
","Trousers,Microphone,Fashion,Music,Performing arts,Entertainment,Music artist,Suit,Blazer,Fashion design,"
deepikamehtayoga_250154_2777577071164399501_2923_74,2022-02-20_04-56-51_UTC_1.jpg,74,"Project strength for jump back, jump throughs for the Ashtanga practice continues.🔥💪🏽
Core +bent and straight arm strength of shoulders +legs all adds up to better efficiency of movement, the stronger your muscles (not necessarily bigger muscles though!) the lighter your movements.💪🏽🤸🏽‍♀️🤸🏽‍♀️🔥
.
These drills done 2 times a week alongside your practice can really help big time .
Do them for a month or 2 at least consistently to see any results.
Remember consistency is the name of the game , not jumping into every new program/ coach/ training/ trainer/ yoga teacher every few days.( the same with diets!!!!!🤪) 

NOBODY can give you the magic pill , the teacher/ coach can show you to the best of their ability , finally you HAVE to do the work.
It took me years of training any new movement/ asana/ handstand to be able to do it finally.
.
So here are the drills.
.
1️⃣Bent arm Lolasana Push/ ups : 5 reps* 3 sets (1 min rest between sets )
.
2️⃣Lolasana Lift-ups : 5 reps *3 sets (1 min rest between sets )
.
3️⃣Push ups (if you are advanced do them with straight legs ): 10 reps * 3 sets 
.
4️⃣L- Sits : 10 reps * 3 sets 
.
5️⃣Tolasana : 5 reps * 3 sets 
.
Thanks for the inspo @dmcecca , my dearest ninja sister !!!!!!💪🏽💪🏽💪🏽💪🏽💪🏽💪🏽❤️❤️❤️❤️❤️❤️
","Joint,Shoulder,Waist,Knee,Thigh,Floor,Flooring,Wood,Trunk,Chest,"
halfbakedharvest_5247243_3050765411603819462_120064_726,2023-03-04_03-13-19_UTC_1.jpg,726,"Crockpot Garlic Butter Chicken Meatballs with Creamy Orzo. Weekend dinners, they’re super “yummmmy” as Oslo says (: The creamy orzo completes the meal, but the garlic butter entices everyone for more. It’s a good recipe, we love it!

https://www.halfbakedharvest.com/garlic-butter-chicken-meatballs/
","Food,Tableware,Ingredient,Recipe,Cuisine,Staple food,Dish,Leaf vegetable,Produce,Comfort food,"
thethrottlehouse_141577_3064127095344962721_4561_41,2023-03-22_13-40-35_UTC_1.jpg,41,"NEW VIDEO!

Here’s something a bit different… a Buick GNX! We take one of these legends for a rip in the canyons thanks to @fusionluxurymotorsco !

Enjoy!
","Wheel,Tire,Vehicle,Car,Automotive parking light,Automotive tire,Hood,Sky,Automotive design,Motor vehicle,"
yogeshfitness_123524_2875626116193525392_2416_35,2022-07-05_11-42-48_UTC.jpg,35,"DHAAKAD 💪
With Agent Agni Aka @kanganaranaut 
Watch now Streaming on Zee5 
#throwback #bts #dhaakad #agentagni #kanganaranaut #transformed #trainee #fearless #fierce #actionpacked #movie  #guns #stunts #action #killteam #fitnessjourney #fitnesstransformation #fitnesscoach #bollywood #celebritytrainer #yogeshfitness 💪
","Musician,Band plays,Musical instrument,String instrument,Entertainment,Music,Performing arts,Plucked string instruments,Folk instrument,String instrument,"
disneyplus_5352028_3067792721066209600_28934_78,2023-03-27_15-03-32_UTC_1.jpg,78,"Jedi Kelleran Beq & Paz Vizsla. 

Chapter 20 of #TheMandalorian is now streaming on #DisneyPlus.
","Poster,Gesture,Font,Advertising,Graphic design,Entertainment,Graphics,Audio equipment,Illustration,Publication,"
hardikpandya93_25298326_3023416290806939521_1435100_3881,2023-01-25_09-35-29_UTC_1.jpg,3881,"☀️🕶️💥
","Footwear,Green,Muscle,People in nature,Vision care,Eyewear,Flash photography,Sunglasses,Tree,Knee,"
mahi7781_40959576_1313824026208212574_711899_1374,2016-08-10_14-40-50_UTC.jpg,1374,"It’s almost impossible to separate work life and home life. When our personal lives suffer because of overwork, our work suffers too—or will eventually. ⁠
⁠
Worst of all, burnout breeds cynicism. Thanks to lower productivity, it’s not like overworked employees make any real gains for their sacrifices; rather, it’s all about staying afloat in a dysfunctional work environment. This is a disaster waiting to happen if it hasn’t already. Not only does burnout hurt employees’ professional and personal lives, it breeds the kind of cynicism that sours office culture and harms customer relations. ⁠
⁠
When workers think success is zero-sum, and for the company to win, they have to lose, it’s easy to turn septic and spread toxicity through the organization and beyond. When you give your employees time and space to rest, everyone will win.⁠
","Photograph,Product,Television set,Display device,Technology,T-shirt,Snapshot,Electronic device,Event,Suit,"
mandirabedi_2034192_2866278028147466754_2541_37,2022-06-22_14-09-49_UTC.jpg,37,"❤️🙏🏽✨🧿
","Handwriting,Rectangle,Font,Amber,Tints and shades,Writing,Parallel,Paper,Paper product,Wood,"
bonappetitmag_4607066_3065106116212107378_5393_211,2023-03-23_22-05-46_UTC.jpg,211,"For Bad Bunny, @antarasinha would do almost anything. Recently, that meant braving downtown Miami traffic for a 9 p.m. Thursday reservation at Gekko, the superstar's new clubstaurant-slash-steakhouse. The restaurant is a loud and bustling affair, complete with a vibey red glow, a 🥩 steak for $1,200 (nope, not a typo), and plenty of vape juice floating through the air 💨. As a super-fan, Antara needed to know: Could dining at Bad Bunny's restaurant make her feel connected to the musician? Would his cheeky playfulness and personality somehow shine through on the menu? Several hours and an order of gold-dusted dumplings later, she got some much-needed answers. Read more at the link in bio. 📷 Photos: Left: 
@kevinmazur/@gettyimages, Right: Courtesy 
@groothospitality
","Vision care,Sunglasses,Sleeve,Hat,Font,Eyewear,Goggles,Cap,Formal wear,Costume hat,"
rahulkl_130314_3041374810224307182_5673_20,2023-02-19_04-15-52_UTC.jpg,20,"Had a chat with Gautam Gambhir before the start of the play, today🥰
","Clothing,Shirt,White,Sports uniform,Jersey,Sleeve,Player,Gesture,Yellow,Collar,"
shreyajain26_451117_2893151155224818896_4742_40,2022-07-29_16-01-55_UTC_1.jpg,40,"Make it ✨Couture✨
In and for @rohitgandhirahulkhanna (Sourced) @elevate_promotions 
Jewellery: @suhana_art_and_jewels (Sourced)
Heels: @stevemaddenindia (Gifted)
Bag: @fossil @fossil.in 
Makeup & Hair: Meeee!
Photo by: @dheerajgulatidg 
#shreyajain #ootd #ICW #Fashion
","Flash photography,Textile,Waist,Fashion design,Formal wear,Art,Event,Fashion model,Haute couture,Thigh,"
deepikamehtayoga_250154_2816613224072636664_1466_52,2022-04-15_01-34-43_UTC.jpg,52,"Feeling a deep sense of gratitude for all the angels who have been showing up to sprinkle their magic dust on this mama…life can be challenging but also an incredibly wild magical journey all at the same time ..🧚🏼‍♀️💜🌹🤸🏽‍♀️🌊🥰🌟🌈🦄🦋
.
.
This was me after I got an amazing cranio session , so a lil disheveled but my heart felt so full ❤️
.
So because so many of you are asking me , Cranio sacral therapy which is what I got is a very subtle hands on technique of adjusting the spine and the CNS .. the technique is very subtle but you can really feel a deep sense of well-being after .❤️🙏🏻
","Skin,Lip,Eyebrow,Shoulder,Eyelash,Flash photography,Jaw,Lipstick,Happy,Layered hair,"
ishant.sharma29_1487653_2943102738606736165_24571_33,2022-10-06_14-06-48_UTC_1.jpg,33,"An evening well-spent with @toyandcocodogs! 🐕🐶
","Shoe,Smile,Plant,Happy,People in nature,Grass,Eyewear,Sneakers,Thigh,Leisure,"
malaikaaroraofficial_17523077_3049341054310076675_235185_834,2023-03-02_04-03-22_UTC_1.jpg,834,"Ok I can’t keep calm, today is my Momsy’s birthday 🍾💃…. Love you to the moon n back mom. ❤️❤️❤️ @joycearora #happy70th
","Plant,Sky,People in nature,Tree,Sleeve,Gesture,Leisure,Asphalt,Grass,Fun,"
mahi7781_40959576_1313593684326995324_847835_2708,2016-08-10_07-03-11_UTC.jpg,2708,"All set for Jalandhar!
","Glasses,Outerwear,Muscle,Vision care,Dress shirt,Sunglasses,Black,Plant,Neck,Beard,"
primevideouk_320713_3043783147024526949_15942_124,2023-02-22_12-00-48_UTC.jpg,124,"comfort show recommendations pls 👇

📺 #AfterEverHappy

🎭 #HeroFiennesTiffin #JosephineLangford
","Forehead,Nose,Skin,Lip,Eyebrow,Eyelash,Mouth,Ear,Neck,Jaw,"
shikhardofficial_13316748_2962684362262145170_588679_1451,2022-11-02_14-31-59_UTC_1.jpg,1451,"Ranthambore: You beauty ❤️
","Car,Vehicle,Motor vehicle,Hood,Plant,Luggage and bags,Automotive lighting,Automotive design,Sunglasses,Bag,"
diipakhosla_1908495_3017624535931540790_30993_55,2023-01-17_09-48-18_UTC_1.jpg,55,"10 random images of the past 10 years. 

With 2023, I welcome the new but there’s so much I’m grateful for staying the same. 

My desire to empower my community, to stay connected to my roots, to grow with my family and the individuals that help me achieve my wildest dreams, are all things I want to take with me. 

The changes that have entered my life over the past couple of years, like becoming a mother to the most beautiful vibrant daughter and launching inde wild as an act of honoring all that my mother has taught me, and all the opportunities and challenges I’ve embraced, remind me that the change that is yet to come will also be filled with beauty. 

I can’t wait for what 2023 has in store for all of us. 🫶🏽

(Photos in order of most recent to oldest. I was 21 in the last pic 🥹🤯)
","Outerwear,Smile,Plant,People in nature,Tree,Happy,Yellow,Gesture,Cap,Grass,"
rahulkl_130314_3032777732220785886_4251_13,2023-02-07_07-35-00_UTC.jpg,13,"""This is a must win series, when it is India-Australia it always is. Our eyes are on WTC as well"". 

- On Sports Tak❤️
","Clothing,Outerwear,Sleeve,Font,Beard,Technology,Event,Logo,Job,Advertising,"
netflix_32561501_3059214443192569217_103792_300,2023-03-15_19-00-02_UTC_1.jpg,300,"she’s right, unfortunately
","Outerwear,Fashion,Beard,Cool,Eyewear,Font,Blazer,Facial hair,Beauty,Formal wear,"
netflix_32561501_3060633795438109419_126120_491,2023-03-17_18-00-02_UTC_1.jpg,491,"the cast of AGENT ELVIS is *chefs kiss*
","Forehead,Hair,Chin,Eyebrow,Hairstyle,Facial expression,Human,Sleeve,Gesture,Art,"
shikhatalsania_125202_3038847754471946418_3001_86,2023-02-15_16-35-03_UTC_1.jpg,86,"Note to self.. must get more black.

Beauty: @krisann.figueiredo.mua @makeupbyvirja 
Photography: @shivamguptaphotography 
Styling: my wardrobe :p
","Joint,Lip,Shoulder,Eyebrow,Arm,Eyelash,Muscle,Human body,Neck,Flash photography,"
primevideouk_320713_3045383618478698470_72731_426,2023-02-24_17-00-39_UTC.jpg,426,"tea + tea ☕️

📺 #TheBoys

🎭 #KarlUrban
","Shirt,Tableware,Beard,Font,Happy,T-shirt,Eyewear,Facial hair,Photo caption,Serveware,"
sachintendulkar_39433992_3026537717899175958_619959_1450,2023-01-29_16-57-12_UTC_1.jpg,1450,"Indian women’s cricket is on the up! First the announcement of the #WPL & now the #U19T20WorldCup win.

Congratulations to the entire women’s team on winning the inaugural U19 World Cup. 🇮🇳🏆🏏

This win will inspire a whole generation to take up sports.
","Smile,Sky,Gesture,Player,Team sport,Sports,Grass,Competition event,Crew,Cloud,"
grantcardone_4290201_3054233402877574484_1542_199,2023-03-08_22-03-35_UTC.jpg,199,"Just some of the GREAT women who work with me. 
I wouldn’t be me without YOU guys.  Thanks for everything ladies@- you are the best ! GC
","Sky,Building,Flag,Flag of the united states,Leisure,Window,Fun,Crowd,Adaptation,Real estate,"
rashwin99_3955334_2842528723963255510_121025_356,2022-05-20_19-44-11_UTC.jpg,356,"Big wins call for bigger smiles! 💗

#RoyalsFamily | #RRvCSK
","Sports uniform,Smile,Sports jersey,Jersey,Microphone,Sleeve,Sportswear,T-shirt,Player,Electric blue,"
